R:A::C:P,0 2 4,1,3 5 6
0 2 4,0.471563981042654,0.17535545023696683,0.35308056872037913
1,0.47506561679790027,0.2650918635170604,0.25984251968503935
3 5 6,0.3938879456706282,0.100169779286927,0.5059422750424448
