R:A::C:P,0 2 4,1,3 5 6
0 2 4,0.14295977011494254,0.05316091954022988,0.10704022988505747
1,0.1300287356321839,0.07255747126436782,0.07112068965517242
3 5 6,0.16666666666666666,0.042385057471264365,0.21408045977011494
