R:A::C:P,0 1 6,2,3 4,5
0 1 6,0.8082191780821918,0.52,0.56,0.6363636363636364
2,0.136986301369863,0.32,0.24,0.36363636363636365
3 4,0.0273972602739726,0.12,0.18,0.0
5,0.0273972602739726,0.04,0.02,0.0
