R:A::C:P,0 1 5,2 3,4,6
0 1 5,0.34574468085106386,0.1356382978723404,0.07712765957446809,0.08776595744680851
2 3,0.10372340425531915,0.0797872340425532,0.0425531914893617,0.047872340425531915
4,0.005319148936170213,0.007978723404255319,0.018617021276595744,0.005319148936170213
6,0.015957446808510637,0.010638297872340425,0.013297872340425532,0.0026595744680851063
