R:A::C:P,0,1 6,2,3 4,5
0,0.022988505747126436,0.015086206896551725,0.005028735632183908,0.00646551724137931,0.0035919540229885057
1 6,0.10129310344827586,0.1903735632183908,0.05675287356321839,0.13936781609195403,0.0668103448275862
2,0.028017241379310345,0.06321839080459771,0.029454022988505746,0.05244252873563218,0.02442528735632184
3 4,0.017959770114942528,0.02514367816091954,0.022270114942528736,0.042385057471264365,0.017959770114942528
5,0.01221264367816092,0.016522988505747127,0.007183908045977011,0.023706896551724137,0.009339080459770116
