R:A::C:P,0,1 6,2,3 4,5
0,0.12598425196850394,0.04861111111111111,0.041666666666666664,0.024456521739130436,0.029411764705882353
1 6,0.5551181102362205,0.6134259259259259,0.47023809523809523,0.5271739130434783,0.5470588235294118
2,0.15354330708661418,0.2037037037037037,0.24404761904761904,0.1983695652173913,0.2
3 4,0.0984251968503937,0.08101851851851852,0.18452380952380953,0.16032608695652173,0.14705882352941177
5,0.06692913385826772,0.05324074074074074,0.05952380952380952,0.08967391304347826,0.07647058823529412
