R:A::C:P,0,1 6,2,3 4,5
0,0.43243243243243246,0.28378378378378377,0.0945945945945946,0.12162162162162163,0.06756756756756757
1 6,0.18264248704663213,0.3432642487046632,0.10233160621761658,0.25129533678756477,0.12046632124352331
2,0.14181818181818182,0.32,0.14909090909090908,0.26545454545454544,0.12363636363636364
3 4,0.14285714285714285,0.2,0.17714285714285713,0.33714285714285713,0.14285714285714285
5,0.17708333333333334,0.23958333333333334,0.10416666666666667,0.34375,0.13541666666666666
