R:A::C:P,0,1,2 3,4,5 6
0,0.5,0.11904761904761904,0.16666666666666666,0.11904761904761904,0.09523809523809523
1,0.2894736842105263,0.12280701754385964,0.30701754385964913,0.11403508771929824,0.16666666666666666
2 3,0.10606060606060606,0.13636363636363635,0.3787878787878788,0.10606060606060606,0.2727272727272727
4,0.09090909090909091,0.0,0.36363636363636365,0.45454545454545453,0.09090909090909091
5 6,0.21428571428571427,0.07142857142857142,0.5714285714285714,0.0,0.14285714285714285
