R:A::C:P,0 4,1,2 5 6,3
0 4,0.04454022988505747,0.017241379310344827,0.032327586206896554,0.011494252873563218
1,0.10201149425287356,0.07255747126436782,0.07471264367816093,0.02442528735632184
2 5 6,0.14942528735632185,0.07040229885057471,0.2464080459770115,0.08117816091954023
3,0.022988505747126436,0.007902298850574713,0.031609195402298854,0.010775862068965518
