R:A::C:P,0 4,1,2 5 6,3
0 4,0.13963963963963963,0.10256410256410256,0.08395522388059702,0.0898876404494382
1,0.31981981981981983,0.43162393162393164,0.19402985074626866,0.19101123595505617
2 5 6,0.46846846846846846,0.4188034188034188,0.6399253731343284,0.6348314606741573
3,0.07207207207207207,0.04700854700854701,0.08208955223880597,0.08426966292134831
