R:A::C:P,0,1 2 3 5,4 6
0,0.07446808510638298,0.05319148936170213,0.031914893617021274
1 2 3 5,0.16489361702127658,0.3723404255319149,0.22340425531914893
4 6,0.007978723404255319,0.031914893617021274,0.0398936170212766
