R:A::C:P,0 6,1,2,3 4 5
0 6,0.3114754098360656,0.16393442622950818,0.09836065573770492,0.4262295081967213
1,0.3392857142857143,0.25,0.125,0.2857142857142857
2,0.20930232558139536,0.18023255813953487,0.1744186046511628,0.436046511627907
3 4 5,0.2534246575342466,0.1095890410958904,0.15753424657534246,0.4794520547945205
