R:A::C:P,0 6,1,2,3 4 5
0 6,0.25333333333333335,0.20408163265306123,0.16981132075471697,0.25742574257425743
1,0.4222222222222222,0.47619047619047616,0.330188679245283,0.264026402640264
2,0.16,0.2108843537414966,0.2830188679245283,0.24752475247524752
3 4 5,0.16444444444444445,0.10884353741496598,0.2169811320754717,0.23102310231023102
