R:A::C:P,0 6,1 5,2,3 4
0 6,0.36774193548387096,0.2752688172043011,0.1010752688172043,0.25591397849462366
1 5,0.33542976939203356,0.3165618448637317,0.10272536687631027,0.24528301886792453
2,0.28,0.3054545454545455,0.14909090909090908,0.26545454545454544
3 4,0.25142857142857145,0.2342857142857143,0.17714285714285713,0.33714285714285713
