R:A::C:P,0 3,1 2,4 5,6
0 3,0.052496798975672214,0.046094750320102434,0.04481434058898848,0.014084507042253521
1 2,0.176696542893726,0.21254801536491677,0.12804097311139565,0.06145966709346991
4 5,0.03201024327784891,0.028169014084507043,0.046094750320102434,0.016645326504481434
6,0.034571062740076826,0.03713188220230474,0.04737516005121639,0.02176696542893726
