R:A::C:P,0 4 5,1,2 3 6
0 4 5,0.5084745762711864,0.13559322033898305,0.3559322033898305
1,0.5,0.1902654867256637,0.30973451327433627
2 3 6,0.3626373626373626,0.14835164835164835,0.489010989010989
