R:A::C:P,0,1 3,2 5 6,4
0,0.4666666666666667,0.18333333333333332,0.23333333333333334,0.11666666666666667
1 3,0.2553191489361702,0.2765957446808511,0.32978723404255317,0.13829787234042554
2 5 6,0.13157894736842105,0.2807017543859649,0.43859649122807015,0.14912280701754385
4,0.14285714285714285,0.07142857142857142,0.2857142857142857,0.5
