R:A::C:P,0,1 4,2 6,3 5
0,0.1069182389937107,0.07547169811320754,0.012578616352201259,0.025157232704402517
1 4,0.11949685534591195,0.16981132075471697,0.07547169811320754,0.11949685534591195
2 6,0.031446540880503145,0.031446540880503145,0.06289308176100629,0.10062893081761007
3 5,0.006289308176100629,0.018867924528301886,0.025157232704402517,0.018867924528301886
