name,overall,average,f1,mcc
0-1-2-3-46-5,0.2496798975672215,0.24538254879765872,0.2225641399227153,0.08577675402517675
0-1-24-3-5-6,0.2586427656850192,0.2411055257468123,0.22159959073063154,0.08190780576233882
0-1-23-4-5-6,0.2573623559539053,0.23899196121618616,0.21778991164582406,0.08026306956085626
0-1-2-3-45-6,0.23687580025608196,0.24150542539121703,0.21593769867047363,0.08133023812974288
0-1-2-36-4-5,0.24199743918053776,0.23720843217975016,0.21409046978104193,0.07715613132249315
01-2-3-4-5-6,0.3085787451984635,0.22820541866339208,0.21338787325024358,0.076360203690934
0-1-2-3-4-56,0.24455825864276567,0.23505858713300154,0.21249738880615335,0.07576585434351808
0-1-25-3-4-6,0.25480153649167736,0.232979736626623,0.2122674304346559,0.07360418930536006
0-1-2-35-4-6,0.23431498079385404,0.2349947216608871,0.21133999752104835,0.07596646357013977
0-13-2-4-5-6,0.26504481434058896,0.2319369675332855,0.21114330603632392,0.06920091707983886
04-1-2-3-5-6,0.23943661971830985,0.23449839583101517,0.2110779912330475,0.07601688701442494
0-1-2-34-5-6,0.22791293213828426,0.23278228326624165,0.21081664946320042,0.07405431767227517
0-16-2-3-4-5,0.28169014084507044,0.23598514158145956,0.20860759002953985,0.07331181192810024
0-14-2-3-5-6,0.24583866837387963,0.2251955480332453,0.20583424727898927,0.05522128901295623
0-12-3-4-5-6,0.29961587708066584,0.234480680023489,0.20558416705852,0.07034622337747294
0-1-26-3-4-5,0.2471190781049936,0.23173352289391802,0.20358073168176327,0.06497091167754764
0-15-2-3-4-6,0.2573623559539053,0.22412767043927814,0.2033264043358984,0.05816758758608154
05-1-2-3-4-6,0.235595390524968,0.2217931551652482,0.20206900502686478,0.06515383079352456
02-1-3-4-5-6,0.25224071702944945,0.21820880456218802,0.20118530367197962,0.0581209442936145
06-1-2-3-4-5,0.23687580025608196,0.21765125162731358,0.19912350111553734,0.05821731697817614
03-1-2-4-5-6,0.2266325224071703,0.217051814634434,0.19894733339812318,0.06022408934521283
