R:A::C:P,0,1 2,3 5 6,4
0,0.3939393939393939,0.14545454545454545,0.07692307692307693,0.3333333333333333
1 2,0.5454545454545454,0.8,0.6923076923076923,0.5
3 5 6,0.030303030303030304,0.03636363636363636,0.19230769230769232,0.08333333333333333
4,0.030303030303030304,0.01818181818181818,0.038461538461538464,0.08333333333333333
