R:A::C:P,0 2,1,3,4 5,6
0 2,0.33884297520661155,0.29931972789115646,0.30526315789473685,0.34615384615384615,0.20224719101123595
1,0.3925619834710744,0.47619047619047616,0.3263157894736842,0.23557692307692307,0.39325842696629215
3,0.05371900826446281,0.05442176870748299,0.09473684210526316,0.0673076923076923,0.06741573033707865
4 5,0.11570247933884298,0.05442176870748299,0.11578947368421053,0.17307692307692307,0.14606741573033707
6,0.09917355371900827,0.11564625850340136,0.15789473684210525,0.1778846153846154,0.19101123595505617
