R:A::C:P,0 6,1 4 5,2 3
0 6,0.41904761904761906,0.3619047619047619,0.21904761904761905
1 4 5,0.34782608695652173,0.38405797101449274,0.26811594202898553
2 3,0.2413793103448276,0.35172413793103446,0.4068965517241379
