R:A::C:P,0 5 6,1 2,3,4
0 5 6,0.45,0.25,0.1125,0.1875
1 2,0.40486725663716816,0.3672566371681416,0.12168141592920353,0.10619469026548672
3,0.36,0.34,0.18,0.12
4,0.46153846153846156,0.2564102564102564,0.10256410256410256,0.1794871794871795
