R:A::C:P,0 1 6,2 3 5,4
0 1 6,0.3643724696356275,0.21862348178137653,0.0728744939271255
2 3 5,0.1214574898785425,0.14979757085020243,0.02834008097165992
4,0.008097165991902834,0.016194331983805668,0.020242914979757085
