R:A::C:P,0 2 4 6,1 3,5
0 2 4 6,0.31117021276595747,0.10638297872340426,0.03723404255319149
1 3,0.3404255319148936,0.13829787234042554,0.02127659574468085
5,0.026595744680851064,0.010638297872340425,0.007978723404255319
