R:A::C:P,0 2 3,1,4,5 6
0 2 3,0.2338403041825095,0.06653992395437262,0.03231939163498099,0.07224334600760456
1,0.23954372623574144,0.0817490494296578,0.051330798479087454,0.057034220532319393
4,0.017110266159695818,0.0038022813688212928,0.0,0.024714828897338403
5 6,0.053231939163498096,0.011406844106463879,0.026615969581749048,0.028517110266159697
