R:A::C:P,0 3,1,2 4 5,6
0 3,0.3806818181818182,0.17045454545454544,0.36363636363636365,0.08522727272727272
1,0.33070866141732286,0.2650918635170604,0.2992125984251969,0.10498687664041995
2 4 5,0.30405405405405406,0.15090090090090091,0.42117117117117114,0.12387387387387387
6,0.2659846547314578,0.09207161125319693,0.41687979539641945,0.22506393861892582
