R:A::C:P,0 3,1,2 4 5,6
0 3,0.1550925925925926,0.1282051282051282,0.12121212121212122,0.07575757575757576
1,0.2916666666666667,0.43162393162393164,0.2159090909090909,0.20202020202020202
2 4 5,0.3125,0.2863247863247863,0.3541666666666667,0.2777777777777778
6,0.24074074074074073,0.15384615384615385,0.3087121212121212,0.4444444444444444
