R:A::C:P,antag,fool,other,protag
antag,0.024630541871921183,0.0,0.007371007371007371,0.0463768115942029
fool,0.009852216748768473,0.047619047619047616,0.002457002457002457,0.008695652173913044
other,0.9334975369458128,0.946031746031746,0.9901719901719902,0.8869565217391304
protag,0.03201970443349754,0.006349206349206349,0.0,0.057971014492753624
