R:A::C:P,antag,fool,other,protag
antag,0.3448275862068966,0.0,0.10344827586206896,0.5517241379310345
fool,0.17391304347826086,0.6521739130434783,0.043478260869565216,0.13043478260869565
other,0.27344877344877344,0.215007215007215,0.2907647907647908,0.22077922077922077
protag,0.37142857142857144,0.05714285714285714,0.0,0.5714285714285714
