R:A::C:P,0 1 5,2,3,4 6
0 1 5,0.5536585365853659,0.11219512195121951,0.1048780487804878,0.22926829268292684
2,0.46511627906976744,0.1744186046511628,0.13953488372093023,0.22093023255813954
3,0.4,0.18,0.18,0.24
4 6,0.38926174496644295,0.14093959731543623,0.12751677852348994,0.3422818791946309
