R:A::C:P,0,1 4,2 5 6,3
0,0.029449423815621,0.03201024327784891,0.02560819462227913,0.006402048655569782
1 4,0.08578745198463508,0.1293213828425096,0.14852752880921896,0.04481434058898848
2 5 6,0.05377720870678617,0.1446862996158771,0.176696542893726,0.058898847631242
3,0.005121638924455826,0.01792573623559539,0.029449423815621,0.011523687580025609
