R:A::C:P,0,1 4,2 5 6,3
0,0.16911764705882354,0.09881422924901186,0.06734006734006734,0.05263157894736842
1 4,0.49264705882352944,0.39920948616600793,0.39057239057239057,0.3684210526315789
2 5 6,0.3088235294117647,0.44664031620553357,0.46464646464646464,0.4842105263157895
3,0.029411764705882353,0.05533596837944664,0.07744107744107744,0.09473684210526316
