R:A::C:P,0,1 4,2 5 6,3
0,0.3150684931506849,0.3424657534246575,0.273972602739726,0.0684931506849315
1 4,0.21003134796238246,0.3166144200626959,0.36363636363636365,0.109717868338558
2 5 6,0.12389380530973451,0.3333333333333333,0.40707964601769914,0.13569321533923304
3,0.08,0.28,0.46,0.18
