R:A::C:P,0,1 5,2 3 4 6
0,0.07446808510638298,0.034574468085106384,0.05053191489361702
1 5,0.1356382978723404,0.10106382978723404,0.25
2 3 4 6,0.03723404255319149,0.08776595744680851,0.22872340425531915
