R:A::C:P,0,1 5,2 3 4 6
0,0.3010752688172043,0.15476190476190477,0.09547738693467336
1 5,0.5483870967741935,0.4523809523809524,0.4723618090452261
2 3 4 6,0.15053763440860216,0.39285714285714285,0.4321608040201005
