R:A::C:P,0 2 3 6,1 4,5
0 2 3 6,0.27925531914893614,0.14893617021276595,0.047872340425531915
1 4,0.31117021276595747,0.15691489361702127,0.010638297872340425
5,0.034574468085106384,0.0026595744680851063,0.007978723404255319
