R:A::C:P,0 2 3 6,1 4,5
0 2 3 6,0.44680851063829785,0.4827586206896552,0.72
1 4,0.4978723404255319,0.5086206896551724,0.16
5,0.05531914893617021,0.008620689655172414,0.12
