R:A::C:P,0,1 3 4,2 5,6
0,0.12598425196850394,0.046511627906976744,0.03550295857988166,0.010101010101010102
1 3 4,0.46062992125984253,0.4318936877076412,0.35502958579881655,0.29797979797979796
2 5,0.2204724409448819,0.27906976744186046,0.28994082840236685,0.2474747474747475
6,0.19291338582677164,0.2425249169435216,0.31952662721893493,0.4444444444444444
