R:A::C:P,0 2 4,1 5,3 6
0 2 4,0.6206896551724138,0.27586206896551724,0.10344827586206896
1 5,0.46774193548387094,0.41935483870967744,0.11290322580645161
3 6,0.3333333333333333,0.0,0.6666666666666666
