R:A::C:P,0,1,2,3,4,5,6,7,p
0,0.3384615384615385,0.13432835820895522,0.05454545454545454,0.09090909090909091,0.15,0.0,0.0,0.3333333333333333,0.0
1,0.46153846153846156,0.6268656716417911,0.41818181818181815,0.18181818181818182,0.3,0.25,0.14285714285714285,0.3333333333333333,0.3333333333333333
2,0.12307692307692308,0.16417910447761194,0.4,0.2727272727272727,0.1,0.25,0.2857142857142857,0.0,0.1111111111111111
3,0.0,0.0,0.03636363636363636,0.18181818181818182,0.2,0.125,0.14285714285714285,0.0,0.0
4,0.015384615384615385,0.0,0.03636363636363636,0.13636363636363635,0.2,0.0,0.14285714285714285,0.0,0.0
5,0.0,0.04477611940298507,0.01818181818181818,0.09090909090909091,0.0,0.125,0.14285714285714285,0.0,0.0
6,0.0,0.014925373134328358,0.01818181818181818,0.045454545454545456,0.05,0.125,0.0,0.1111111111111111,0.0
7,0.03076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111
p,0.03076923076923077,0.014925373134328358,0.01818181818181818,0.0,0.0,0.125,0.14285714285714285,0.1111111111111111,0.4444444444444444
