R:A::C:P,0 3 4,1,2,5 6
0 3 4,0.391304347826087,0.21428571428571427,0.2,0.14285714285714285
1,0.391304347826087,0.6428571428571429,0.44,0.35714285714285715
2,0.17391304347826086,0.14285714285714285,0.32,0.42857142857142855
5 6,0.043478260869565216,0.0,0.04,0.07142857142857142
