R:A::C:P,0 5,1,2 4 6,3
0 5,0.37735849056603776,0.17857142857142858,0.23404255319148937,0.0967741935483871
1,0.4339622641509434,0.6428571428571429,0.3617021276595745,0.3870967741935484
2 4 6,0.18867924528301888,0.14285714285714285,0.3191489361702128,0.45161290322580644
3,0.0,0.03571428571428571,0.0851063829787234,0.06451612903225806
