R:A::C:P,0 2 3 6,1 4,5
0 2 3 6,0.486404833836858,0.4444444444444444,0.49019607843137253
1 4,0.459214501510574,0.5,0.5098039215686274
5,0.054380664652567974,0.05555555555555555,0.0
