character,actual,predicted
R3_CITIZENS.2,history,tragedy
R3_CITIZENS.3,history,comedy
R3_Catesby,history,comedy
R3_Clarence,history,comedy
R3_ClarencesBoy,history,history
R3_Dorset,history,history
R3_DuchessOfYork,history,tragedy
R3_EdwardIV,history,comedy
R3_EdwardV,history,history
R3_Grey,history,history
R3_Hastings,history,comedy
R3_HenryVII,history,history
R3_LadyAnne,history,tragedy
R3_MESSENGERS.X.2,history,comedy
R3_MURDERERS.1,history,tragedy
R3_MURDERERS.2,history,comedy
R3_MayorOfLondon,history,history
R3_QueenElizabeth,history,comedy
R3_QueenMargaret,history,history
R3_Ratcliffe,history,history
R3_RichardIII,history,history
R3_Rivers,history,tragedy
R3_Scrivener,history,history
R3_Stanley,history,history
R3_Tyrrel,history,tragedy
R3_York,history,comedy
Rom_Benvolio,tragedy,tragedy
Rom_Capulet,tragedy,tragedy
Rom_Chorus,tragedy,tragedy
Rom_FriarLawrence,tragedy,tragedy
Rom_Juliet,tragedy,tragedy
Rom_LadyCapulet,tragedy,tragedy
Rom_Mercutio,tragedy,history
Rom_Montague,tragedy,tragedy
Rom_Nurse,tragedy,tragedy
Rom_Paris,tragedy,comedy
Rom_PrinceEscalus,tragedy,history
Rom_Romeo,tragedy,history
Rom_SERVANTS.CAPULET.0.1,tragedy,comedy
Rom_SERVANTS.CAPULET.Gregory,tragedy,history
Rom_SERVANTS.CAPULET.Peter,tragedy,comedy
Rom_SERVANTS.CAPULET.Sampson,tragedy,history
Rom_SERVANTS.CAPULET.X.1,tragedy,comedy
Rom_SERVANTS.MONTAGUE.Balthasar,tragedy,comedy
Rom_Tybalt,tragedy,tragedy
Rom_WATCHMEN.0.1,tragedy,tragedy
Shr_Baptista,comedy,comedy
Shr_Bianca,comedy,comedy
Shr_Biondello,comedy,tragedy
Shr_Curtis,comedy,comedy
Shr_Gremio,comedy,comedy
Shr_Grumio,comedy,comedy
Shr_Hortensio,comedy,comedy
Shr_Katherine,comedy,comedy
Shr_Lord,comedy,history
Shr_Lucentio,comedy,comedy
Shr_Merchant,comedy,comedy
Shr_Page,comedy,history
Shr_Petruchio,comedy,comedy
Shr_SERVANTS.LORD.0.1,comedy,comedy
Shr_SERVANTS.LORD.0.2,comedy,comedy
Shr_SERVANTS.LORD.0.3,comedy,tragedy
Shr_Sly,comedy,history
Shr_Tailor,comedy,comedy
Shr_Tranio,comedy,comedy
Shr_Vincentio,comedy,comedy
TGV_Antonio,comedy,history
TGV_Duke,comedy,history
TGV_Eglamour,comedy,comedy
TGV_Host,comedy,comedy
TGV_Julia,comedy,comedy
TGV_Lance,comedy,comedy
TGV_Lucetta,comedy,comedy
TGV_OUTLAWS.1,comedy,tragedy
TGV_OUTLAWS.2,comedy,comedy
TGV_OUTLAWS.3,comedy,tragedy
TGV_Pantino,comedy,comedy
TGV_Proteus,comedy,comedy
TGV_Speed,comedy,comedy
TGV_Sylvia,comedy,comedy
TGV_Thurio,comedy,comedy
TGV_Valentine,comedy,comedy
TN_ATTENDANTS.ORSINO.Valentine,comedy,comedy
TN_AndrewAguecheek,comedy,comedy
TN_Antonio,comedy,comedy
TN_Captain,comedy,tragedy
TN_Fabian,comedy,tragedy
TN_Feste,comedy,comedy
TN_Malvolio,comedy,comedy
TN_Maria,comedy,comedy
TN_OFFICERS.1,comedy,tragedy
TN_Olivia,comedy,comedy
TN_Orsino,comedy,tragedy
TN_Sebastian,comedy,comedy
TN_TobyBelch,comedy,tragedy
TN_Viola,comedy,comedy
TNK_Arcite,comedy,tragedy
TNK_Boy,comedy,history
TNK_COUNTRYMEN.0.1,comedy,tragedy
TNK_COUNTRYMEN.0.2,comedy,tragedy
TNK_COUNTRYMEN.0.3,comedy,tragedy
TNK_COUNTRYMEN.0.4,comedy,tragedy
TNK_Daughter,comedy,history
TNK_Doctor,comedy,comedy
TNK_Emilia,comedy,tragedy
TNK_Epilogue,comedy,tragedy
TNK_FRIENDS.1,comedy,tragedy
TNK_FRIENDS.2,comedy,comedy
TNK_Hippolyta,comedy,comedy
TNK_Jailer,comedy,comedy
TNK_MESSENGERS.X.1,comedy,history
TNK_Palamon,comedy,comedy
TNK_Pirithous,comedy,comedy
TNK_Prologue,comedy,tragedy
TNK_QUEENS.1,comedy,tragedy
TNK_QUEENS.2,comedy,history
TNK_QUEENS.3,comedy,tragedy
TNK_Schoolmaster,comedy,history
TNK_Theseus,comedy,history
TNK_Wooer,comedy,comedy
Tim_Alcibiades,tragedy,history
Tim_Apemantus,tragedy,tragedy
Tim_BANDITS.1,tragedy,tragedy
Tim_FRIENDS.0.1,tragedy,comedy
Tim_FRIENDS.0.2,tragedy,comedy
Tim_FRIENDS.Lucius,tragedy,history
Tim_FRIENDS.Lucullus,tragedy,history
Tim_FRIENDS.Sempronius,tragedy,comedy
Tim_Flavius,tragedy,comedy
Tim_Fool,tragedy,comedy
Tim_LORDS.0.1,tragedy,tragedy
Tim_LORDS.0.2,tragedy,tragedy
Tim_OldMan,tragedy,history
Tim_Painter,tragedy,comedy
Tim_Poet,tragedy,history
Tim_SENATORS.0.1,tragedy,comedy
Tim_SENATORS.1,tragedy,history
Tim_SENATORS.2,tragedy,history
Tim_SENATORS.X,tragedy,history
Tim_SERVANTS.Caphis,tragedy,comedy
Tim_SERVANTS.LUCIUS.1,tragedy,history
Tim_SERVANTS.TIMON.Flaminius,tragedy,comedy
Tim_SERVANTS.TIMON.Servilius,tragedy,comedy
Tim_SERVANTS.TIMON.X.2,tragedy,history
Tim_SERVANTS.VARRO.1,tragedy,history
Tim_SOLDIERS.1,tragedy,history
Tim_STRANGERS.1,tragedy,history
Tim_Timon,tragedy,history
Tit_Aaron,tragedy,history
Tit_Aemilius,tragedy,tragedy
Tit_Bassianus,tragedy,comedy
Tit_Chiron,tragedy,history
Tit_CountryFellow,tragedy,comedy
Tit_Demetrius,tragedy,tragedy
Tit_GOTHS.0.2,tragedy,comedy
Tit_Lavinia,tragedy,comedy
Tit_Lucius,tragedy,tragedy
Tit_Marcus,tragedy,history
Tit_Martius,tragedy,history
Tit_Nurse,tragedy,tragedy
Tit_Publius,tragedy,tragedy
Tit_Quintus,tragedy,tragedy
Tit_Saturninus,tragedy,history
Tit_Tamora,tragedy,history
Tit_Titus,tragedy,tragedy
Tit_YoungLucius,tragedy,comedy
Tmp_Alonso,comedy,history
Tmp_Antonio,comedy,tragedy
Tmp_Ariel,comedy,history
Tmp_Boatswain,comedy,tragedy
Tmp_Caliban,comedy,history
Tmp_Ferdinand,comedy,comedy
Tmp_Gonzalo,comedy,tragedy
Tmp_Miranda,comedy,comedy
Tmp_Prospero,comedy,history
Tmp_SPIRITS.Ceres,comedy,tragedy
Tmp_SPIRITS.Iris,comedy,tragedy
Tmp_Sebastian,comedy,tragedy
Tmp_Stephano,comedy,history
Tmp_Trinculo,comedy,history
Tro_Achilles,tragedy,tragedy
Tro_Aeneas,tragedy,tragedy
Tro_Agamemnon,tragedy,tragedy
Tro_Ajax,tragedy,tragedy
Tro_Alexander,tragedy,tragedy
Tro_Andromache,tragedy,history
Tro_Calchas,tragedy,comedy
Tro_Cassandra,tragedy,tragedy
Tro_Cressida,tragedy,comedy
Tro_Diomedes,tragedy,comedy
Tro_Hector,tragedy,history
Tro_Helen,tragedy,history
Tro_Nestor,tragedy,history
Tro_Pandarus,tragedy,comedy
Tro_Paris,tragedy,comedy
Tro_Patroclus,tragedy,comedy
Tro_Priam,tragedy,history
Tro_Prologue,tragedy,history
Tro_SERVANTS.PARIS.1,tragedy,comedy
Tro_Thersites,tragedy,tragedy
Tro_Troilus,tragedy,comedy
Tro_Ulysses,tragedy,history
