R:A::C:P,0 1,2,3,4,5 6
0 1,0.6944444444444444,0.5319148936170213,0.4032258064516129,0.5517241379310345,0.3854166666666667
2,0.1712962962962963,0.2553191489361702,0.3387096774193548,0.1724137931034483,0.19791666666666666
3,0.027777777777777776,0.09574468085106383,0.08064516129032258,0.034482758620689655,0.125
4,0.023148148148148147,0.05319148936170213,0.016129032258064516,0.0,0.13541666666666666
5 6,0.08333333333333333,0.06382978723404255,0.16129032258064516,0.2413793103448276,0.15625
