R:A::C:P,0 5 6,1,2 3 4
0 5 6,0.45819935691318325,0.2863247863247863,0.38992537313432835
1,0.25241157556270094,0.43162393162393164,0.2294776119402985
2 3 4,0.28938906752411575,0.28205128205128205,0.3805970149253731
