R:A::C:P,0 5 6,1,2 3 4
0 5 6,0.5080213903743316,0.11942959001782531,0.37254901960784315
1,0.4120734908136483,0.2650918635170604,0.3228346456692913
2 3 4,0.4,0.14666666666666667,0.4533333333333333
