R:A::C:P,0 5 6,1,2 3 4
0 5 6,0.20474137931034483,0.048132183908045974,0.15014367816091953
1,0.11278735632183907,0.07255747126436782,0.08836206896551724
2 3 4,0.12931034482758622,0.04741379310344827,0.14655172413793102
