R:A::C:P,0 2 4,1,3,5 6
0 2 4,0.5,0.15845070422535212,0.11619718309859155,0.22535211267605634
1,0.42142857142857143,0.25,0.11071428571428571,0.21785714285714286
3,0.38,0.16,0.18,0.28
5 6,0.41317365269461076,0.1437125748502994,0.1317365269461078,0.31137724550898205
