R:A::C:P,0,1 6,2 3,4 5
0,0.08502024291497975,0.032388663967611336,0.02834008097165992,0.024291497975708502
1 6,0.13765182186234817,0.10931174089068826,0.15384615384615385,0.08502024291497975
2 3,0.02834008097165992,0.08097165991902834,0.10121457489878542,0.05668016194331984
4 5,0.012145748987854251,0.008097165991902834,0.03643724696356275,0.020242914979757085
