R:A::C:P,0,1 6,2 3,4 5
0,0.48148148148148145,0.25925925925925924,0.037037037037037035,0.2222222222222222
1 6,0.23333333333333334,0.36666666666666664,0.26666666666666666,0.13333333333333333
2 3,0.125,0.15625,0.53125,0.1875
4 5,0.2857142857142857,0.14285714285714285,0.42857142857142855,0.14285714285714285
