R:A::C:P,0 1 2,3 4 6,5
0 1 2,0.3017241379310345,0.17672413793103448,0.04597701149425287
3 4 6,0.14152298850574713,0.19827586206896552,0.0668103448275862
5,0.028017241379310345,0.031609195402298854,0.009339080459770116
