R:A::C:P,0 1 2,3 4 6,5
0 1 2,0.6402439024390244,0.43462897526501765,0.3764705882352941
3 4 6,0.3003048780487805,0.4876325088339223,0.5470588235294118
5,0.05945121951219512,0.07773851590106007,0.07647058823529412
