R:A::C:P,0 5,1 3 6,2 4
0 5,0.1580188679245283,0.10819672131147541,0.10335195530726257
1 3 6,0.6297169811320755,0.6442622950819672,0.5977653631284916
2 4,0.21226415094339623,0.24754098360655738,0.2988826815642458
