R:A::C:P,comedy,history,tragedy
comedy,0.1951219512195122,0.024390243902439025,0.10975609756097561
history,0.04878048780487805,0.2073170731707317,0.024390243902439025
tragedy,0.08536585365853659,0.06097560975609756,0.24390243902439024
