R:A::C:P,0 2 3 4,1 5,6
0 2 3 4,0.22701149425287356,0.10704022988505747,0.042385057471264365
1 5,0.19755747126436782,0.10847701149425287,0.036637931034482756
6,0.14295977011494254,0.07471264367816093,0.06321839080459771
