R:A::C:P,0 2 5 6,1 4,3
0 2 5 6,0.2845744680851064,0.1356382978723404,0.0425531914893617
1 4,0.27393617021276595,0.15691489361702127,0.047872340425531915
3,0.034574468085106384,0.015957446808510637,0.007978723404255319
