R:A::C:P,0 5,1,2,3 4 6
0 5,0.10638297872340426,0.02127659574468085,0.015957446808510637,0.061170212765957445
1,0.1356382978723404,0.08244680851063829,0.05585106382978723,0.1675531914893617
2,0.0425531914893617,0.04521276595744681,0.034574468085106384,0.09308510638297872
3 4 6,0.02925531914893617,0.007978723404255319,0.02925531914893617,0.07180851063829788
