R:A::C:P,0 5,1,2,3 4 6
0 5,0.3389830508474576,0.13559322033898305,0.11764705882352941,0.1554054054054054
1,0.4322033898305085,0.5254237288135594,0.4117647058823529,0.42567567567567566
2,0.13559322033898305,0.288135593220339,0.2549019607843137,0.23648648648648649
3 4 6,0.09322033898305085,0.05084745762711865,0.21568627450980393,0.18243243243243243
