R:A::C:P,0 3,1,2 5,4,6
0 3,0.2876712328767123,0.21428571428571427,0.16666666666666666,0.47368421052631576,0.0
1,0.410958904109589,0.6428571428571429,0.4444444444444444,0.3157894736842105,0.0
2 5,0.2328767123287671,0.14285714285714285,0.3611111111111111,0.05263157894736842,1.0
4,0.0410958904109589,0.0,0.027777777777777776,0.15789473684210525,0.0
6,0.0273972602739726,0.0,0.0,0.0,0.0
