R:A::C:P,0 6,1 5,2,3 4
0 6,0.25333333333333335,0.20883534136546184,0.16981132075471697,0.27860696517412936
1 5,0.49777777777777776,0.46184738955823296,0.37735849056603776,0.3482587064676617
2,0.16,0.2289156626506024,0.2830188679245283,0.24378109452736318
3 4,0.08888888888888889,0.10040160642570281,0.16981132075471697,0.12935323383084577
