R:A::C:P,0 1 4,2 6,3 5
0 1 4,0.23635057471264367,0.07902298850574713,0.0639367816091954
2 6,0.18893678160919541,0.14870689655172414,0.14080459770114942
3 5,0.0617816091954023,0.035201149425287355,0.04525862068965517
