R:A::C:P,0,1 2,3 6,4,5
0,0.053231939163498096,0.04182509505703422,0.015209125475285171,0.009505703422053232,0.009505703422053232
1 2,0.1596958174904943,0.2414448669201521,0.11596958174904944,0.07034220532319392,0.053231939163498096
3 6,0.017110266159695818,0.03802281368821293,0.039923954372623575,0.019011406844106463,0.02091254752851711
4,0.005703422053231939,0.013307984790874524,0.013307984790874524,0.0,0.013307984790874524
5,0.011406844106463879,0.0076045627376425855,0.019011406844106463,0.011406844106463879,0.0
